project_id,source_project_id,source_kind,temporal_bucket,manor_id,manor_label,county_id,county_label,holding_type,governing_actor_boundary,governing_actor_id,governing_actor_name,asset_surface_id,surface_key,surface_name,catalog_package_id,catalog_package_name,project_kind,action_class,cost_profile,start_year,expected_completion_year,percent_complete_1120_candidate,state_1120_candidate,condition_basis,selection_basis,candidate_accountable_owner_person_id,candidate_accountable_owner_person_name,owner_assignment_basis,source_project_disposition,source_status,economy_bridge_state,runtime_authority,uat1_display_state
manorop_recon_repair_1310_estate_surface_32425aa7b2a89b5800e1,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_50458,Manor of Woldacre Court,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,estate_surface_32425aa7b2a89b5800e1,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B3_major_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_3461f34500862a39ad2614f2,Peter Lister the White,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1312_estate_surface_f99865dff97c333c9037,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_35259,Manor of Coblewick,c_8,Dunmere,church_fief,church_institution,institution:church_fief_hx_35807,Church temporal package 35807,estate_surface_f99865dff97c333c9037,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_887dec9c03a0deb0cdf2bc39,Aylwin Plowman,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1313_estate_surface_9edd1ef1db0e9760988a,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_39507,Manor of Bannerstreet,c_10,Falkenford,minor_lordship,house,t0h_ca90cafedb037bfc44a5eefb,House Bannerstreet,estate_surface_9edd1ef1db0e9760988a,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_f9437182312e3146ba5c25e7,Josselin of Bannerstreet,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1314_estate_surface_8931992342664467bc44,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_38078,Manor of Branthowe Court,c_4,Northwych,church_fief,church_institution,institution:church_fief_hx_37798,Church temporal package 37798,estate_surface_8931992342664467bc44,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B3_major_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_e16580b5d128ed46edae9ac5,Ranulf Rolls the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1316_estate_surface_f7096f3ed8b93a433ebd,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_38364,Manor of Scarby,c_4,Northwych,county_domain,house,t0h_41f7bfca76503fa1983fe11a,House Wyrmford,estate_surface_f7096f3ed8b93a433ebd,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_6d6c4476b296db463ffa467b,Nicholas Thornwood,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1318_estate_surface_5dc934aebe3d626ea2da,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_36952,Manor of Abbeymead,c_9,Eldham,church_fief,church_institution,institution:church_fief_hx_37798,Church temporal package 37798,estate_surface_5dc934aebe3d626ea2da,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_332b8f31027a7369eb032b6e,Dunstan Black,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1320_estate_surface_dae9607947d72fb0c8db,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_41399,Manor of Mereham,c_8,Dunmere,minor_lordship,house,t0h_9c0d4cef248430fc7c10037f,House Fieldbrook Court,estate_surface_dae9607947d72fb0c8db,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_ee6952f2d2b52843860b71bb,Nicholas of Fieldbrook Court,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1322_estate_surface_51c7749a3cb101e3da28,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_37243,Manor of Northstead Court,c_4,Northwych,county_domain,house,t0h_41f7bfca76503fa1983fe11a,House Wyrmford,estate_surface_51c7749a3cb101e3da28,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_bc7b176fa4d8210da34c5d3c,Osbert Hayward the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1326_estate_surface_f2fc95b7be1c80ea7e33,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_34443,Manor of Windthorpe,c_2,Larkspire,church_fief,church_institution,institution:church_fief_hx_35003,Church temporal package 35003,estate_surface_f2fc95b7be1c80ea7e33,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_b18988cdc3691601f6fd0e91,Henry Barker the Red,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1329_estate_surface_455b70b524bdafedf9da,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_55495,Manor of Kestrelcote,c_14,Kestrelford,church_fief,church_institution,institution:church_fief_hx_55495,Church temporal package 55495,estate_surface_455b70b524bdafedf9da,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_cd561fa4b4c4b843861e0771,Godwin Brewer,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1334_estate_surface_951bbd124e67ae74ca7e,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_32176,Manor of Waterfield,c_6,Wyrmford,minor_lordship,house,t0h_bf09debe6b381462a45fe3ed,House Waterfield,estate_surface_951bbd124e67ae74ca7e,IE-003,Livestock Yard & Stables,EP-04,Animal & Transport Support,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_3b991d6923c4c3e74c5fc868,"Ralph Hedger, manor bailiff reeve",exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1339_estate_surface_add0edfaeb9a971a80a2,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_35567,Manor of Grimton Court,c_2,Larkspire,county_domain,house,t0h_c5c0829d43a00dc646c6a1af,House Larkspire,estate_surface_add0edfaeb9a971a80a2,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_20dc724de5a58b4e4127e1d8,Jocelyn Thornwood,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1346_estate_surface_bcc83cdcf0273922ebc2,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_28841,Manor of Thornholt,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,estate_surface_bcc83cdcf0273922ebc2,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_aba601e40751f791f5756d72,Martin Nott,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1350_estate_surface_f9fff200c17cc89b8291,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_27690,Manor of Fenford,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,estate_surface_f9fff200c17cc89b8291,IE-003,Livestock Yard & Stables,EP-04,Animal & Transport Support,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_e78009f6f4d75216281a9c90,Baldwin Scribner the Long,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1354_estate_surface_5d6f9e36d66e45add068,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_33368,Manor of Sedgepool,c_3,Merewatch,barony,house,t0h_3fc4da6a60682465309e46fd,House Blackwater,estate_surface_5d6f9e36d66e45add068,IE-003,Livestock Yard & Stables,EP-04,Animal & Transport Support,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_df82f7146afa8b266c4a55ac,Arnold Candler the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1355_estate_surface_d1fb0561fa5fb76d1c7b,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_47894,Manor of Hartdale,c_13,Ivydale,minor_lordship,house,t0h_262977d165aa40705c673c8d,House Hartdale,estate_surface_d1fb0561fa5fb76d1c7b,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_ff155c9423c605c00d4d914c,Nicholas Woodward,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1365_estate_surface_0233b3a9892ba09b4993,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_49014,Manor of Hallowdale Court,c_13,Ivydale,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,estate_surface_0233b3a9892ba09b4993,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_1699525df6f0ec27651f8780,Edwin Scrivener the Red,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1368_estate_surface_f783adfc716ef82352e5,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_34738,Manor of Pearham Court,c_5,Orchardmere,minor_lordship,house,t0h_0dede5ad44da35625aac1a4e,House Orchardmere,estate_surface_f783adfc716ef82352e5,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_4f16d3fa2b656509c9f66cfd,Henry Mercer the Younger,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1369_estate_surface_781a5a2160991cf81201,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_40103,Manor of Sedgeley,c_7,Crowmarsh,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,estate_surface_781a5a2160991cf81201,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_9b0cd371bb2b10fa32c72bc6,Thibaut Archer,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1370_estate_surface_7c96618b865c7ba9f567,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_51010,Manor of Woldham,c_0,Alderwick,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,estate_surface_7c96618b865c7ba9f567,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_81f3d8f47d5c5b450d796ed1,Hugh Scriven,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1372_estate_surface_af54ec62e8e9788e7d39,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_47890,Manor of Deepminster Hall,c_12,Harrowfield,minor_lordship,house,t0h_d673991aac824ff4f610745a,House Redham,estate_surface_af54ec62e8e9788e7d39,IE-003,Livestock Yard & Stables,EP-04,Animal & Transport Support,repair,repair,B3_major_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_0188819e29bd2e2d3d7ee5f0,Osbert Sawyer,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1374_estate_surface_841b10ecec23e9c20732,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_35564,Manor of Stonebeck,c_4,Northwych,county_domain,house,t0h_41f7bfca76503fa1983fe11a,House Wyrmford,estate_surface_841b10ecec23e9c20732,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B3_major_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_a059f640a5e5f6c29a97cc7f,Robert Toller,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1375_estate_surface_ee19d85232fa9b26622e,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_37835,Manor of Acreworth Hall,c_5,Orchardmere,minor_lordship,house,t0h_8e20da4e0aa838c1e16f57aa,House Acreworth Hall,estate_surface_ee19d85232fa9b26622e,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_01795ef149467c2a4f62ce56,Laurence Meadows,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1376_estate_surface_196c5377248fefd7fc98,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_39221,Manor of Falkenbridge,c_10,Falkenford,church_fief,church_institution,institution:church_fief_hx_39221,Church temporal package 39221,estate_surface_196c5377248fefd7fc98,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_6a6f6827cd6b853a17e5fa22,Dunstan White,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1377_estate_surface_df0402d4c4e6c562d48c,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_46542,Manor of Abbeyham,c_11,Glastonmere,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,estate_surface_df0402d4c4e6c562d48c,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_9bc01d3b5fb22668e86f05da,Savin Marshbrook,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1380_estate_surface_9511aa13b2c08f25ebfd,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_46251,Manor of Saintworth,c_11,Glastonmere,minor_lordship,house,t0h_30b8389742f61bab93e36630,House Gatecote Court,estate_surface_9511aa13b2c08f25ebfd,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B3_major_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_6e56db0f878f227744089991,Robert Nott,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1381_estate_surface_eb02ae712c1593534c12,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_52416,Manor of Rookbury,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,estate_surface_eb02ae712c1593534c12,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_69830a8b749db1b490da39a1,Edward Granger the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1382_estate_surface_b391ce57aec3dfaf0948,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_37583,Manor of Brinefleet,c_7,Crowmarsh,barony,house,t0h_97ca9289f09c6e6f11296507,House Crowwater,estate_surface_b391ce57aec3dfaf0948,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_8a11eeea6a131322323cea12,Baldwin Booker the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1383_estate_surface_e5046817196ba42aad7c,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_39177,Manor of Marshstrand,c_8,Dunmere,minor_lordship,church_institution,institution:bishopric_dunmere,Bishopric of Dunmere,estate_surface_e5046817196ba42aad7c,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B3_major_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_ab08e2698a01cdb066cde482,Robert Brewer the Brown,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1386_estate_surface_dd0d4271221e3381e36e,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_46765,Manor of Harrowfieldsteadeff7,c_12,Harrowfield,minor_lordship,house,t0h_f1d953cf9fc3b330d0c6e5a5,House Abbeywell,estate_surface_dd0d4271221e3381e36e,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_b70be6263cfc0914693142c9,Miles Plowman,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1388_estate_surface_9f0efae4753d1a5f0d1c,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_50141,Manor of Yewchapel,c_13,Ivydale,county_domain,house,t0h_9a8cbadd596fea1e1513b0c7,House Eldham,estate_surface_9f0efae4753d1a5f0d1c,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_8a7f5438be3d772dc350c302,Josselin Lister the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1389_estate_surface_4dab6c80077d8b2fb5ac,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_33320,Manor of Thorpley,c_2,Larkspire,minor_lordship,house,t0h_91a6a3e97b160d10e1bd2458,House Thorpley,estate_surface_4dab6c80077d8b2fb5ac,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_13c171731e26e946f33b0013,Martin the Elder of Thorpley,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1390_estate_surface_0dcacab9117df2d54b1b,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_38085,Manor of Northby,c_4,Northwych,church_fief,church_institution,institution:church_fief_hx_38085,Church temporal package 38085,estate_surface_0dcacab9117df2d54b1b,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B3_major_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_dec5a92a37570ce9c0da99c0,Hugues Fuller the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1392_estate_surface_198256635ff1dbf14729,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_47335,Manor of Fernley Court,c_13,Ivydale,minor_lordship,house,t0h_8f6c004a68c325f7bcfb8e77,House Barnworth,estate_surface_198256635ff1dbf14729,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_a053b544d6c503d56fb014c2,Robert Atwell,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1396_estate_surface_ab8b5d75fac8e70918be,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_34473,Manor of Greyfleet,c_3,Merewatch,barony,crown_public,crown:actor_crown,Crown / Public Realm,estate_surface_ab8b5d75fac8e70918be,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_8af8f7f5dfb9c16ef837af26,Walter Fletcher,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_1401_estate_surface_31e07a26c41304ff081d,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_40658,Manor of Fencote,c_7,Crowmarsh,church_fief,church_institution,institution:church_fief_hx_40658,Church temporal package 40658,estate_surface_31e07a26c41304ff081d,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B2_estate_repair,1119,1120,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_8b411568af4080e9fcc0b921,Isarn Scribner,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
