condition_observation_id,asset_surface_id,manor_id,manor_label,county_id,county_label,holding_type,governing_actor_boundary,governing_actor_id,governing_actor_name,surface_key,surface_name,condition_kind,condition_state,observation_cutpoint,project_link_count,project_ids,condition_basis,source_status,confidence,runtime_authority,uat1_display_state
condobs_estate_surface_a517ec3ae0afb07baadb,estate_surface_a517ec3ae0afb07baadb,manor_hx_48490,Manor of Redcliff Court,c_0,Alderwick,minor_lordship,house,t0h_27c8ddccf31bf8521d33c99e,House Flemingwick,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_c1028f4b81bc3cb59bb2,estate_surface_c1028f4b81bc3cb59bb2,manor_hx_48490,Manor of Redcliff Court,c_0,Alderwick,minor_lordship,house,t0h_27c8ddccf31bf8521d33c99e,House Flemingwick,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_6d2a2b8f85187b0e48f3,estate_surface_6d2a2b8f85187b0e48f3,manor_hx_48494,Manor of Aldwyke,c_0,Alderwick,minor_lordship,house,t0h_0946543879af452b5da41c67,House Seamere,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,1,manorop_recon_repair_0352_estate_surface_6d2a2b8f85187b0e48f3,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_eaf595a69c17cb5b2d7b,estate_surface_eaf595a69c17cb5b2d7b,manor_hx_48494,Manor of Aldwyke,c_0,Alderwick,minor_lordship,house,t0h_0946543879af452b5da41c67,House Seamere,IE-002,Storage & Handling,physical_condition,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_2ade809bfb6897165b6b,estate_surface_2ade809bfb6897165b6b,manor_hx_48494,Manor of Aldwyke,c_0,Alderwick,minor_lordship,house,t0h_0946543879af452b5da41c67,House Seamere,IE-003,Livestock Yard & Stables,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_06102d547c127c930104,estate_surface_06102d547c127c930104,manor_hx_48494,Manor of Aldwyke,c_0,Alderwick,minor_lordship,house,t0h_0946543879af452b5da41c67,House Seamere,IE-004,Field System & Rotation,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_4e8841e7bf612b37ca4e,estate_surface_4e8841e7bf612b37ca4e,manor_hx_48494,Manor of Aldwyke,c_0,Alderwick,minor_lordship,house,t0h_0946543879af452b5da41c67,House Seamere,IE-005,Drainage & Ditches,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_d0a26c552c52b91e70ec,estate_surface_d0a26c552c52b91e70ec,manor_hx_48494,Manor of Aldwyke,c_0,Alderwick,minor_lordship,house,t0h_0946543879af452b5da41c67,House Seamere,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_f781d8be7c4ad7196cfe,estate_surface_f781d8be7c4ad7196cfe,manor_hx_48494,Manor of Aldwyke,c_0,Alderwick,minor_lordship,house,t0h_0946543879af452b5da41c67,House Seamere,IE-008,Watch & Ward,operational_adequacy,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_184aa44e0b0f542d3729,estate_surface_184aa44e0b0f542d3729,manor_hx_48494,Manor of Aldwyke,c_0,Alderwick,minor_lordship,house,t0h_0946543879af452b5da41c67,House Seamere,IE-010,Market & Fair Venue,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_54f3003d36f8e66168cb,estate_surface_54f3003d36f8e66168cb,manor_hx_48494,Manor of Aldwyke,c_0,Alderwick,minor_lordship,house,t0h_0946543879af452b5da41c67,House Seamere,IE-013,"Castle, Fortification & Garrison Works",physical_condition,under_construction,1120-01-01,1,impproj_step5ec_4e7ea5f021dbd6,linked_project_reconstruction_state_override,foundation_a_uat_seeded_condition_candidate,candidate_high,false,admitted_read_only_condition_posture
condobs_estate_surface_cd73935c8a161b01e78c,estate_surface_cd73935c8a161b01e78c,manor_hx_48494,Manor of Aldwyke,c_0,Alderwick,minor_lordship,house,t0h_0946543879af452b5da41c67,House Seamere,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_af696aa9e60fa0fdd360,estate_surface_af696aa9e60fa0fdd360,manor_hx_48505,Manor of Pilgrimstead Court,c_11,Glastonmere,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_287410dd68fc51556b92,estate_surface_287410dd68fc51556b92,manor_hx_48505,Manor of Pilgrimstead Court,c_11,Glastonmere,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-002,Storage & Handling,physical_condition,sound,1120-01-01,1,manorop_recon_repair_1301_estate_surface_287410dd68fc51556b92,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_1d73bd1f9eca896a9538,estate_surface_1d73bd1f9eca896a9538,manor_hx_48505,Manor of Pilgrimstead Court,c_11,Glastonmere,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-003,Livestock Yard & Stables,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_9485bfe39b08cf374c82,estate_surface_9485bfe39b08cf374c82,manor_hx_48505,Manor of Pilgrimstead Court,c_11,Glastonmere,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-004,Field System & Rotation,operational_adequacy,worn,1120-01-01,1,manorop_recon_repair_0132_estate_surface_9485bfe39b08cf374c82,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_5d58726fd74bdd0cddfc,estate_surface_5d58726fd74bdd0cddfc,manor_hx_48505,Manor of Pilgrimstead Court,c_11,Glastonmere,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_d8999186897c439eb8f3,estate_surface_d8999186897c439eb8f3,manor_hx_48505,Manor of Pilgrimstead Court,c_11,Glastonmere,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-008,Watch & Ward,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_5ee5a8015f186e34565f,estate_surface_5ee5a8015f186e34565f,manor_hx_48505,Manor of Pilgrimstead Court,c_11,Glastonmere,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_9bda71a1e0b32a7e1189,estate_surface_9bda71a1e0b32a7e1189,manor_hx_48714,Manor of Ploughton,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_cfe173df63b614558ef0,estate_surface_cfe173df63b614558ef0,manor_hx_48714,Manor of Ploughton,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-002,Storage & Handling,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_053daf79953cfb761464,estate_surface_053daf79953cfb761464,manor_hx_48714,Manor of Ploughton,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-003,Livestock Yard & Stables,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_18a7cfd99ac33260a3a5,estate_surface_18a7cfd99ac33260a3a5,manor_hx_48714,Manor of Ploughton,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-004,Field System & Rotation,operational_adequacy,sound,1120-01-01,1,manorop_recon_repair_0463_estate_surface_18a7cfd99ac33260a3a5,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_ae0a1ab49e6a4448d0b0,estate_surface_ae0a1ab49e6a4448d0b0,manor_hx_48714,Manor of Ploughton,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-005,Drainage & Ditches,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_b7bb117eb8c11958a807,estate_surface_b7bb117eb8c11958a807,manor_hx_48714,Manor of Ploughton,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_8c0af36cf33bc7f2b9ce,estate_surface_8c0af36cf33bc7f2b9ce,manor_hx_48714,Manor of Ploughton,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-008,Watch & Ward,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_be7cb23755c9de11cc16,estate_surface_be7cb23755c9de11cc16,manor_hx_48714,Manor of Ploughton,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_c4b32b97c28c9da5ce62,estate_surface_c4b32b97c28c9da5ce62,manor_hx_48725,Manor of Stubbleham,c_12,Harrowfield,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-001,Estate Core & Working Yard,physical_condition,worn,1120-01-01,1,manorop_recon_repair_1272_estate_surface_c4b32b97c28c9da5ce62,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_d129e5530c8ba9b8adcf,estate_surface_d129e5530c8ba9b8adcf,manor_hx_48725,Manor of Stubbleham,c_12,Harrowfield,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-002,Storage & Handling,physical_condition,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_3f41eaaa2ce29d90b334,estate_surface_3f41eaaa2ce29d90b334,manor_hx_48725,Manor of Stubbleham,c_12,Harrowfield,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-003,Livestock Yard & Stables,physical_condition,under_construction,1120-01-01,1,impproj_step5ec_758b2e438809aa,linked_project_reconstruction_state_override,foundation_a_uat_seeded_condition_candidate,candidate_high,false,admitted_read_only_condition_posture
condobs_estate_surface_76e263ea7dc0c108c04f,estate_surface_76e263ea7dc0c108c04f,manor_hx_48725,Manor of Stubbleham,c_12,Harrowfield,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-004,Field System & Rotation,operational_adequacy,sound,1120-01-01,1,manorop_recon_repair_0971_estate_surface_76e263ea7dc0c108c04f,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_169bf63000731d9aaa02,estate_surface_169bf63000731d9aaa02,manor_hx_48725,Manor of Stubbleham,c_12,Harrowfield,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_ae18fb651757acacff34,estate_surface_ae18fb651757acacff34,manor_hx_48725,Manor of Stubbleham,c_12,Harrowfield,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-008,Watch & Ward,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_71999d72a3672f7d7a96,estate_surface_71999d72a3672f7d7a96,manor_hx_48725,Manor of Stubbleham,c_12,Harrowfield,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-010,Market & Fair Venue,physical_condition,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_d4cb4ffc77bf82c4b320,estate_surface_d4cb4ffc77bf82c4b320,manor_hx_48725,Manor of Stubbleham,c_12,Harrowfield,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-011,"Fishery, Harbor & Quay Works",physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_4940e5aba27832f2ab16,estate_surface_4940e5aba27832f2ab16,manor_hx_48725,Manor of Stubbleham,c_12,Harrowfield,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_51cc709307b19f292bb0,estate_surface_51cc709307b19f292bb0,manor_hx_48725,Manor of Stubbleham,c_12,Harrowfield,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-018,Special Estate Assets,context_only,context_only_unknown,1120-01-01,0,,IE-018_context_surface_no_condition_claim,foundation_a_uat_seeded_condition_candidate,withheld,false,admitted_read_only_condition_posture
condobs_estate_surface_457300f49dd4aa6c85b2,estate_surface_457300f49dd4aa6c85b2,manor_hx_48730,Manor of Deepminster,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,1,manorop_recon_repair_1135_estate_surface_457300f49dd4aa6c85b2,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_501c4b2659fe961048de,estate_surface_501c4b2659fe961048de,manor_hx_48730,Manor of Deepminster,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-002,Storage & Handling,physical_condition,sound,1120-01-01,1,manorop_recon_repair_0446_estate_surface_501c4b2659fe961048de,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_9d418ebde9f13d769cf4,estate_surface_9d418ebde9f13d769cf4,manor_hx_48730,Manor of Deepminster,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-003,Livestock Yard & Stables,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_a97704e9e2b97f3500c1,estate_surface_a97704e9e2b97f3500c1,manor_hx_48730,Manor of Deepminster,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-004,Field System & Rotation,operational_adequacy,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_6c143b2233271563c91c,estate_surface_6c143b2233271563c91c,manor_hx_48730,Manor of Deepminster,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-005,Drainage & Ditches,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_0ce0c1dd3c78e5e02f9b,estate_surface_0ce0c1dd3c78e5e02f9b,manor_hx_48730,Manor of Deepminster,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_adaaeb7000284f458038,estate_surface_adaaeb7000284f458038,manor_hx_48731,Manor of Deepminster Court,c_13,Ivydale,minor_lordship,house,t0h_6e210c8acc5a417623ee52fa,House Deepminster Court,IE-001,Estate Core & Working Yard,physical_condition,under_construction,1120-01-01,1,manorop_recon_build_0163_estate_surface_adaaeb7000284f458038,linked_project_reconstruction_state_override,foundation_a_uat_seeded_condition_candidate,candidate_high,false,admitted_read_only_condition_posture
condobs_estate_surface_1e1b08fe461459c7a56f,estate_surface_1e1b08fe461459c7a56f,manor_hx_48731,Manor of Deepminster Court,c_13,Ivydale,minor_lordship,house,t0h_6e210c8acc5a417623ee52fa,House Deepminster Court,IE-002,Storage & Handling,physical_condition,sound,1120-01-01,1,manorop_recon_repair_0215_estate_surface_1e1b08fe461459c7a56f,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_3944b66d7fbd20447f08,estate_surface_3944b66d7fbd20447f08,manor_hx_48731,Manor of Deepminster Court,c_13,Ivydale,minor_lordship,house,t0h_6e210c8acc5a417623ee52fa,House Deepminster Court,IE-004,Field System & Rotation,operational_adequacy,sound,1120-01-01,1,manorop_recon_repair_0070_estate_surface_3944b66d7fbd20447f08,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_908df38e5f4836117785,estate_surface_908df38e5f4836117785,manor_hx_48731,Manor of Deepminster Court,c_13,Ivydale,minor_lordship,house,t0h_6e210c8acc5a417623ee52fa,House Deepminster Court,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_7333ae7d7b2b3cd3085c,estate_surface_7333ae7d7b2b3cd3085c,manor_hx_48731,Manor of Deepminster Court,c_13,Ivydale,minor_lordship,house,t0h_6e210c8acc5a417623ee52fa,House Deepminster Court,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_bb81b128af95ae10d2f8,estate_surface_bb81b128af95ae10d2f8,manor_hx_48731,Manor of Deepminster Court,c_13,Ivydale,minor_lordship,house,t0h_6e210c8acc5a417623ee52fa,House Deepminster Court,IE-018,Special Estate Assets,context_only,context_only_unknown,1120-01-01,0,,IE-018_context_surface_no_condition_claim,foundation_a_uat_seeded_condition_candidate,withheld,false,admitted_read_only_condition_posture
condobs_estate_surface_39867ed3fffc347d5c24,estate_surface_39867ed3fffc347d5c24,manor_hx_48741,Manor of Mosswick,c_13,Ivydale,minor_lordship,house,t0h_24ae11229f837d0f3c13c967,House Dunware,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,1,manorop_recon_repair_0222_estate_surface_39867ed3fffc347d5c24,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_138747b61cdc20c58bfd,estate_surface_138747b61cdc20c58bfd,manor_hx_48741,Manor of Mosswick,c_13,Ivydale,minor_lordship,house,t0h_24ae11229f837d0f3c13c967,House Dunware,IE-002,Storage & Handling,physical_condition,sound,1120-01-01,1,manorop_recon_repair_0088_estate_surface_138747b61cdc20c58bfd,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_68ea1d74fa6da1422c9f,estate_surface_68ea1d74fa6da1422c9f,manor_hx_48741,Manor of Mosswick,c_13,Ivydale,minor_lordship,house,t0h_24ae11229f837d0f3c13c967,House Dunware,IE-003,Livestock Yard & Stables,physical_condition,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_b554684a523e4ce125a0,estate_surface_b554684a523e4ce125a0,manor_hx_48741,Manor of Mosswick,c_13,Ivydale,minor_lordship,house,t0h_24ae11229f837d0f3c13c967,House Dunware,IE-004,Field System & Rotation,operational_adequacy,worn,1120-01-01,1,manorop_recon_repair_0164_estate_surface_b554684a523e4ce125a0,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_86fbb51fe270a39cd1a6,estate_surface_86fbb51fe270a39cd1a6,manor_hx_48741,Manor of Mosswick,c_13,Ivydale,minor_lordship,house,t0h_24ae11229f837d0f3c13c967,House Dunware,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_dca6e3652083c3c94360,estate_surface_dca6e3652083c3c94360,manor_hx_48741,Manor of Mosswick,c_13,Ivydale,minor_lordship,house,t0h_24ae11229f837d0f3c13c967,House Dunware,IE-010,Market & Fair Venue,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_e2eddbc783c77f91b29a,estate_surface_e2eddbc783c77f91b29a,manor_hx_48741,Manor of Mosswick,c_13,Ivydale,minor_lordship,house,t0h_24ae11229f837d0f3c13c967,House Dunware,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_f22e4c7317730306c727,estate_surface_f22e4c7317730306c727,manor_hx_48752,Manor of Mossworth Hall,c_13,Ivydale,minor_lordship,house,t0h_e9858d5afb758d88feccf2e3,House Mossworth Hall,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_25c8c1d6ae24391c1506,estate_surface_25c8c1d6ae24391c1506,manor_hx_48752,Manor of Mossworth Hall,c_13,Ivydale,minor_lordship,house,t0h_e9858d5afb758d88feccf2e3,House Mossworth Hall,IE-002,Storage & Handling,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_40f6053a5bb6f0bc04c0,estate_surface_40f6053a5bb6f0bc04c0,manor_hx_48752,Manor of Mossworth Hall,c_13,Ivydale,minor_lordship,house,t0h_e9858d5afb758d88feccf2e3,House Mossworth Hall,IE-003,Livestock Yard & Stables,physical_condition,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_81eee66bd1b77f444187,estate_surface_81eee66bd1b77f444187,manor_hx_48752,Manor of Mossworth Hall,c_13,Ivydale,minor_lordship,house,t0h_e9858d5afb758d88feccf2e3,House Mossworth Hall,IE-004,Field System & Rotation,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_00c7652659e50bf70c22,estate_surface_00c7652659e50bf70c22,manor_hx_48752,Manor of Mossworth Hall,c_13,Ivydale,minor_lordship,house,t0h_e9858d5afb758d88feccf2e3,House Mossworth Hall,IE-005,Drainage & Ditches,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_c5ac3384c1006c631123,estate_surface_c5ac3384c1006c631123,manor_hx_48752,Manor of Mossworth Hall,c_13,Ivydale,minor_lordship,house,t0h_e9858d5afb758d88feccf2e3,House Mossworth Hall,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_c06045955df42ccf6571,estate_surface_c06045955df42ccf6571,manor_hx_48752,Manor of Mossworth Hall,c_13,Ivydale,minor_lordship,house,t0h_e9858d5afb758d88feccf2e3,House Mossworth Hall,IE-008,Watch & Ward,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_dfda72c7cdf5825c4863,estate_surface_dfda72c7cdf5825c4863,manor_hx_48752,Manor of Mossworth Hall,c_13,Ivydale,minor_lordship,house,t0h_e9858d5afb758d88feccf2e3,House Mossworth Hall,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
