facility_id,facility_business_key,facility_kind,facility_type,parent_manor_id,parent_local_community_unit_id,jurisdiction,parent_asset_surface_id,parent_surface_key,operational_state,fortification_posture,coverage_requirement,coverage_state,named_post_assignment_id,functional_custody_assignment_id,fortification_profile_id,right_register_row_id,access_or_right_family,right_holder_entity_key,beneficiary_entity_key,appointing_authority_entity_key,security_responsibility_instance_id,security_accountable_owner_person_id,security_accountable_owner_person_name,franchise_instance_state,franchise_responsibility_instance_id,franchise_candidate_instance_key,franchise_candidate_owner_person_id,franchise_candidate_owner_person_name,revenue_instance_state,revenue_candidate_instance_key,revenue_candidate_owner_person_id,revenue_candidate_owner_person_name,gate_access_profile,custody_profile,equipment_or_armory_profile,standing_force_profile,condition_fact_state,security_identity_coverage_runtime_authority,operation_runtime_authority,fiscal_runtime_authority,current_pas_eligible,source_status,materialization_approval
uatfacility_bb6fb5a4043f4f0b9aadc13f,specialized_facility:STEP6DB-RIGHT-SELECTED-000027:market_hx_35564_412,local_functional_facility,market,manor_hx_35564,lcu_rural_manor_hx_35564,Northwych,estate_surface_1676830da17e28db4238,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_bb6fb5a4043f4f0b9aadc13f,,STEP6DB-RIGHT-SELECTED-000027,market_fair_franchise,house:house_serevin_south_x1ub,house:house_serevin_south_x1ub,institution:royal_crown_falvier_apparatus,cri2_08f7a1ec12b9a0b90d71d6c4,t0p_a059f640a5e5f6c29a97cc7f,Robert Toller,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_bb6fb5a4043f4f0b9aadc13f,t0p_0ea3406eb9e26599d5229617,Fulke of Larkspire,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_bb6fb5a4043f4f0b9aadc13f,t0p_0ea3406eb9e26599d5229617,Fulke of Larkspire,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_bd2d85d21171404b99a87976,specialized_facility:STEP6DB-RIGHT-SELECTED-000165:mill_hx_29403_277,local_functional_facility,mill,manor_hx_29403,lcu_rural_manor_hx_29403,Bramholt,estate_surface_e2b1f578c591adb1dfe5,IE-007,active,,functional_custody,functional_custodian,,security-custody:uatfacility_bd2d85d21171404b99a87976,,STEP6DB-RIGHT-SELECTED-000165,mill_facility,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,cri2_4edfbcb7f9682648a3a7f619,t0p_e5eb285b11e4ccd24f96f9f2,Roger Woolman the White,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_bd2d85d21171404b99a87976,t0p_1f9ab077e95092653d560763,Florent Falvier,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_bd2d85d21171404b99a87976,t0p_1f9ab077e95092653d560763,Florent Falvier,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_bd7c6d229cd7cd7a4e8233c0,specialized_facility:STEP6DB-RIGHT-SELECTED-000011:market_hx_32485_103,local_functional_facility,market,manor_hx_32485,lcu_registry_sett_hx_32485,Larkspire,estate_surface_4a331eadb665ffdeef88,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_bd7c6d229cd7cd7a4e8233c0,,STEP6DB-RIGHT-SELECTED-000011,market_fair_franchise,institution:bishopric_of_larkspire,institution:bishopric_of_larkspire,institution:royal_crown_falvier_apparatus,cri2_b5c3c51b88cfd5eca8187aae,t0p_cf626f56e3fd0d4d6e3189d6,Martin Penman the Elder,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_bd7c6d229cd7cd7a4e8233c0,t0p_3f7e7a43630fbce1a5291ddd,Martin the Elder of Valebury Hall,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_bd7c6d229cd7cd7a4e8233c0,t0p_3f7e7a43630fbce1a5291ddd,Martin the Elder of Valebury Hall,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_bea47b2c29fd2797e948178b,specialized_facility:STEP6DB-RIGHT-SELECTED-000063:market_hx_40312_172,local_functional_facility,market,manor_hx_40312,lcu_registry_sett_hx_40312,Eldham,estate_surface_be2b2684d01789006b19,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_bea47b2c29fd2797e948178b,,STEP6DB-RIGHT-SELECTED-000063,market_fair_franchise,institution:archbishopric_of_eldham,institution:archbishopric_of_eldham,institution:royal_crown_falvier_apparatus,cri2_de58f3dcd57b9efcfd4a4d6c,t0p_96beae428856f3dab8659323,Thomas Broadfield,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_bea47b2c29fd2797e948178b,t0p_88d57d06b225ec41a0d64823,John the Elder of Eldham,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_bea47b2c29fd2797e948178b,t0p_88d57d06b225ec41a0d64823,John the Elder of Eldham,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_bfd18c26b958908fc0b5e7ea,specialized_facility:STEP6DB-RIGHT-SELECTED-000174:mill_hx_38620_475,local_functional_facility,mill,manor_hx_38620,lcu_rural_manor_hx_38620,Dunmere,estate_surface_eec1eedd26199f71058f,IE-007,active,,functional_custody,functional_custodian,,security-custody:uatfacility_bfd18c26b958908fc0b5e7ea,,STEP6DB-RIGHT-SELECTED-000174,mill_facility,house:house_serevin_east_h2sl,house:house_serevin_east_h2sl,house:house_serevin_east_h2sl,cri2_4d8282b80defae7a0152f884,t0p_7ebd985ab6512fd6e7f5adf2,Milo Shield the Elder,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_bfd18c26b958908fc0b5e7ea,t0p_3fe22aa2e8a06ff54fc03f98,Alix of Merewatch,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_bfd18c26b958908fc0b5e7ea,t0p_3fe22aa2e8a06ff54fc03f98,Alix of Merewatch,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_c185c6d6824627e8272b19a3,specialized_facility:STEP6DB-RIGHT-SELECTED-000059:market_hx_40033_508,local_functional_facility,market,manor_hx_40033,lcu_rural_manor_hx_40033,Eldham,estate_surface_47f27f8aa5f13503abe9,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_c185c6d6824627e8272b19a3,,STEP6DB-RIGHT-SELECTED-000059,market_fair_franchise,house:house_dornelle_wood_river_j6wq,house:house_dornelle_wood_river_j6wq,institution:royal_crown_falvier_apparatus,cri2_c9d7388177a21768dc801bfc,t0p_be7f0ad85f8706cd784154f5,"Gerard Cooper, manor bailiff reeve",candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_c185c6d6824627e8272b19a3,t0p_773d7bc36c53d58647525990,Wulfgifu Hedger,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_c185c6d6824627e8272b19a3,t0p_773d7bc36c53d58647525990,Wulfgifu Hedger,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_c1c4ca1500f52af489c5b284,specialized_facility:STEP6DB-RIGHT-SELECTED-000051:market_hx_39221_161,local_functional_facility,market,manor_hx_39221,lcu_registry_sett_hx_39221,Falkenford,estate_surface_3e94f1cbf90ef89c12ff,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_c1c4ca1500f52af489c5b284,,STEP6DB-RIGHT-SELECTED-000051,market_fair_franchise,institution:bishopric_of_falkenford,institution:bishopric_of_falkenford,institution:royal_crown_falvier_apparatus,cri2_a4cc47340e4e4fd549e9db30,t0p_6a6f6827cd6b853a17e5fa22,Dunstan White,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_c1c4ca1500f52af489c5b284,t0p_796e916af56a8900f842eb27,Edwin the Elder of Falkenford,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_c1c4ca1500f52af489c5b284,t0p_796e916af56a8900f842eb27,Edwin the Elder of Falkenford,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_c30ae681be84fd6752526a5c,specialized_facility:STEP6DB-RIGHT-SELECTED-000003:market_hx_29372_92,local_functional_facility,market,manor_hx_29372,lcu_registry_sett_hx_29372,Wyrmford,estate_surface_840fe3dd382fe1c046e7,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_c30ae681be84fd6752526a5c,,STEP6DB-RIGHT-SELECTED-000003,market_fair_franchise,institution:bishopric_of_wyrmford,institution:bishopric_of_wyrmford,institution:royal_crown_falvier_apparatus,cri2_38a99fb06dc0d2350963dd64,t0p_de1d6090c3023343ceed3bd3,Peter Rolls the Younger,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_c30ae681be84fd6752526a5c,t0p_d8832568a2d7a28d69d679e3,Hereward of Wyrmford,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_c30ae681be84fd6752526a5c,t0p_d8832568a2d7a28d69d679e3,Hereward of Wyrmford,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_c31a9594f888d05b119aa692,specialized_facility:STEP6DB-RIGHT-SELECTED-000044:market_hx_38141_461,local_functional_facility,market,manor_hx_38141,lcu_rural_manor_hx_38141,Crowmarsh,estate_surface_bad784765ce1fc7a4c05,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_c31a9594f888d05b119aa692,,STEP6DB-RIGHT-SELECTED-000044,market_fair_franchise,house:house_haumont_gate_noo1,house:house_haumont_gate_noo1,institution:royal_crown_falvier_apparatus,cri2_aeb1f5fc68efb96499fc9b7c,t0p_e78585c2617415e563ca3a2c,Reginald Fletcher,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_c31a9594f888d05b119aa692,t0p_4d8d67ca71153dd75c23658d,Guillaume of Crowmarsh,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_c31a9594f888d05b119aa692,t0p_4d8d67ca71153dd75c23658d,Guillaume of Crowmarsh,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_c44e7720fcd8663686e4612a,specialized_facility:STEP6DB-RIGHT-SELECTED-000092:market_hx_49581_205,local_functional_facility,market,manor_hx_49581,lcu_registry_sett_hx_49581,Ivydale,estate_surface_9bc8d3cdf139a1c644eb,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_c44e7720fcd8663686e4612a,,STEP6DB-RIGHT-SELECTED-000092,market_fair_franchise,institution:bishopric_of_harrowfield,institution:bishopric_of_harrowfield,institution:royal_crown_falvier_apparatus,cri2_d2e7a1c82e256cc105b2217a,t0p_499d722c6dfad56f0e930911,Aethelstan Draper,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_c44e7720fcd8663686e4612a,t0p_e2e2034c29e9b248f6c28f01,Arnketil the Elder of Greenbrook,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_c44e7720fcd8663686e4612a,t0p_e2e2034c29e9b248f6c28f01,Arnketil the Elder of Greenbrook,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_c5dad8bdb7f69572a706a772,specialized_facility:STEP6DB-RIGHT-SELECTED-000148:toll_point_hx_51585_73,controlled_crossing,toll_point,manor_hx_51585,lcu_rural_manor_hx_51585,Alderwick,estate_surface_5bb622ecbf0e0ffe052b,IE-009,active,,named_post,named_post_covered,security-post:crossing:uatfacility_c5dad8bdb7f69572a706a772,,,STEP6DB-RIGHT-SELECTED-000148,bridge_ferry_toll_route,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,cri2_dfc10749f9b7f0ccbfb00a75,t0p_4228ecd02ab51dc155ac2a87,Walter Scriven the Red,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_c5dad8bdb7f69572a706a772,t0p_72d901c3708f7e4355e0b3d6,Hugh the Younger of Broadhallow Court,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_c5dad8bdb7f69572a706a772,t0p_e89757ad77a93ff8ca054152,Gillis of Broadhallow Court,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_c62475ee6e6febf247b33257,specialized_facility:STEP6DB-RIGHT-SELECTED-000156:manor_hx_32747,port_harbor,ports_coastal_external_market_context,manor_hx_32747,,Wyrmford,estate_surface_8d340dca56274630eb2b,IE-011,active,,named_post,named_post_covered,security-post:port:uatfacility_c62475ee6e6febf247b33257,,,STEP6DB-RIGHT-SELECTED-000156,ports_coastal_external_market,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,cri2_061747d5204dee9774798169,t0p_4b46bce5fcb1c3f06436ac83,Harold Lister the Younger,current_conditional_instance,cri2_04455840d714b406ff064ba1,,,,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_c62475ee6e6febf247b33257,t0p_1f9ab077e95092653d560763,Florent Falvier,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_c80a32570151f23a588cf47f,specialized_facility:STEP6DB-RIGHT-SELECTED-000076:market_hx_45973_593,local_functional_facility,market,manor_hx_45973,lcu_rural_manor_hx_45973,Glastonmere,estate_surface_180732603990f6559df8,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_c80a32570151f23a588cf47f,,STEP6DB-RIGHT-SELECTED-000076,market_fair_franchise,house:house_tourenne_river_ccup,house:house_tourenne_river_ccup,institution:royal_crown_falvier_apparatus,cri2_1cda98f00af3d538173201ce,t0p_b364ec262f447caacb58968a,"Ralph Black, manor bailiff reeve",candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_c80a32570151f23a588cf47f,t0p_8abe9da1e23a0fbaa06dbfbc,Joan of Hallowham Court Paxwick,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_c80a32570151f23a588cf47f,t0p_8abe9da1e23a0fbaa06dbfbc,Joan of Hallowham Court Paxwick,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_c8f3f78e6bdb434b99645f6d,specialized_facility:STEP6DB-RIGHT-SELECTED-000077:market_hx_45974_186,local_functional_facility,market,manor_hx_45974,lcu_registry_sett_hx_45974,Glastonmere,estate_surface_6ae8a7550ce8ccda0a86,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_c8f3f78e6bdb434b99645f6d,,STEP6DB-RIGHT-SELECTED-000077,market_fair_franchise,house:house_keldran_elder_cs6p,house:house_keldran_elder_cs6p,institution:royal_crown_falvier_apparatus,cri2_1afc28f9d57b66d054608471,t0p_9d984104447fbcfeac1d3fa7,Nigel Scrivener the Elder,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_c8f3f78e6bdb434b99645f6d,t0p_8023ebdf3efc84a5f6f3e74b,Gilbert of Glastonmere,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_c8f3f78e6bdb434b99645f6d,t0p_8023ebdf3efc84a5f6f3e74b,Gilbert of Glastonmere,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_cc323a38847925797addee74,specialized_facility:STEP6DB-RIGHT-SELECTED-000043:market_hx_38085_152,local_functional_facility,market,manor_hx_38085,lcu_registry_sett_hx_38085,Northwych,estate_surface_051abc1fd3d8a8d6806f,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_cc323a38847925797addee74,,STEP6DB-RIGHT-SELECTED-000043,market_fair_franchise,institution:bishopric_of_merewatch,institution:bishopric_of_merewatch,institution:royal_crown_falvier_apparatus,cri2_96c1ad4389132ba3ab68ebfc,t0p_dec5a92a37570ce9c0da99c0,Hugues Fuller the Elder,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_cc323a38847925797addee74,t0p_8c4963d1fe1829e440910c74,Ulric of Grimwold Court,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_cc323a38847925797addee74,t0p_8c4963d1fe1829e440910c74,Ulric of Grimwold Court,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_ce750e082ee59840157430a0,specialized_facility:STEP6DB-RIGHT-SELECTED-000083:market_hx_47880_194,local_functional_facility,market,manor_hx_47880,lcu_registry_sett_hx_47880,Harrowfield,estate_surface_e6db6be953ae7bcb5fa3,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_ce750e082ee59840157430a0,,STEP6DB-RIGHT-SELECTED-000083,market_fair_franchise,institution:bishopric_of_harrowfield,institution:bishopric_of_harrowfield,institution:royal_crown_falvier_apparatus,cri2_fc317cc4a8a871e561132324,t0p_b597afbb8efeb85b2149b28e,Leofric Scriven,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_ce750e082ee59840157430a0,t0p_e2e2034c29e9b248f6c28f01,Arnketil the Elder of Greenbrook,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_ce750e082ee59840157430a0,t0p_e2e2034c29e9b248f6c28f01,Arnketil the Elder of Greenbrook,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_cfecc7d1be62a99193254789,specialized_facility:STEP6DB-RIGHT-SELECTED-000087:market_hx_48450_198,local_functional_facility,market,manor_hx_48450,lcu_registry_sett_hx_48450,Harrowfield,estate_surface_1fe5eefcc97e4230414f,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_cfecc7d1be62a99193254789,,STEP6DB-RIGHT-SELECTED-000087,market_fair_franchise,institution:bishopric_of_harrowfield,institution:bishopric_of_harrowfield,institution:royal_crown_falvier_apparatus,cri2_f634966e725fd071c459e45a,t0p_166fa44bbb3d24e56223c33f,Osbert Carter,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_cfecc7d1be62a99193254789,t0p_e2e2034c29e9b248f6c28f01,Arnketil the Elder of Greenbrook,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_cfecc7d1be62a99193254789,t0p_e2e2034c29e9b248f6c28f01,Arnketil the Elder of Greenbrook,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_d4298a83ec8af1446bdf0a34,specialized_facility:STEP6DB-RIGHT-SELECTED-000141:toll_point_hx_36745_40,controlled_crossing,toll_point,manor_hx_36745,lcu_rural_manor_hx_36745,Crowmarsh,estate_surface_8fff0c3f867d84dd5f22,IE-009,active,,named_post,named_post_covered,security-post:crossing:uatfacility_d4298a83ec8af1446bdf0a34,,,STEP6DB-RIGHT-SELECTED-000141,bridge_ferry_toll_route,house:house_haumont_gate_noo1,house:house_haumont_gate_noo1,institution:royal_crown_falvier_apparatus,cri2_876a5655140d008c4fec0af0,t0p_e30a86f2f3e7929c780e95fc,Hereward Meadowfield,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_d4298a83ec8af1446bdf0a34,t0p_4d8d67ca71153dd75c23658d,Guillaume of Crowmarsh,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_d4298a83ec8af1446bdf0a34,t0p_3fcf0196fc6a49f0cfd944d8,Guillaume Archer,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_d42afd7623ffe14e7bd56fe3,specialized_facility:STEP6DB-RIGHT-SELECTED-000052:market_hx_39260_163,local_functional_facility,market,manor_hx_39260,lcu_registry_sett_hx_39260,Crowmarsh,estate_surface_108a4f1ff678b3417f7d,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_d42afd7623ffe14e7bd56fe3,,STEP6DB-RIGHT-SELECTED-000052,market_fair_franchise,institution:bishopric_of_crowmarsh,institution:bishopric_of_crowmarsh,institution:royal_crown_falvier_apparatus,cri2_506d3718447f857a97e419a9,t0p_7c3fc0008e632b907cee8d6a,Wulfstan Spicer,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_d42afd7623ffe14e7bd56fe3,t0p_a357c671eeb1722d504f1a92,Herman of Hazelwick,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_d42afd7623ffe14e7bd56fe3,t0p_a357c671eeb1722d504f1a92,Herman of Hazelwick,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_d6a529f5fd9143e936a87e68,specialized_facility:STEP6DB-RIGHT-SELECTED-000001:market_hx_27972_88,local_functional_facility,market,manor_hx_27972,lcu_registry_sett_hx_27972,Wyrmford,estate_surface_a3b36552f08f2dd1019c,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_d6a529f5fd9143e936a87e68,,STEP6DB-RIGHT-SELECTED-000001,market_fair_franchise,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,cri2_9cfb0982d28befa2a813c875,t0p_05132f0bf954927c50efebe8,Ranulf Penman the Elder,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_d6a529f5fd9143e936a87e68,t0p_1f9ab077e95092653d560763,Florent Falvier,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_d6a529f5fd9143e936a87e68,t0p_1f9ab077e95092653d560763,Florent Falvier,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_d8f44975fe6615049f2a6046,specialized_facility:STEP6DB-RIGHT-SELECTED-000069:market_hx_41158_534,local_functional_facility,market,manor_hx_41158,lcu_rural_manor_hx_41158,Eldham,estate_surface_01dfa4ec349989fd94c4,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_d8f44975fe6615049f2a6046,,STEP6DB-RIGHT-SELECTED-000069,market_fair_franchise,house:house_carvayne_bridge_m4mn,house:house_carvayne_bridge_m4mn,institution:royal_crown_falvier_apparatus,cri2_f3144b00826c6e74262cca97,t0p_79fdea8c6d3f1d3df70c62e4,Benoit Dyer,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_d8f44975fe6615049f2a6046,t0p_4b9842a6bf6c4ffddb5ebe87,Florent the Elder of Shadeworth,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_d8f44975fe6615049f2a6046,t0p_9b68bc7c5e2b552491a0730c,Miles of Hallowford,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
