manor_id,seat_hex_id,county_id,primary_role,seat_roles,seat_archetype,hex_count,total_net_productive_capacity,avg_water_access_score,avg_buildability_score,route_access_score,route_degree,territorial_degree,estimated_peasant_households,manor_size_class,capacity_quantile_band,holding_id,holding_type,holding_tier,bishopric_id,archbishopric_id,immediate_lord_actor_id,superior_lord_actor_id,holder_actor_id,holder_actor_type,church_holder_kind,tenure_basis,service_basis,default_succession_incidents,forest_overlay_status,vacancy_rule_family,is_elite,was_repaired,was_merged,was_split,residual_share
manor_hx_40892,hx_40892,c_6,,,ordinary,32,26.5558,0.1689,0.96,0.1788,6,7,38,medium,top,barony_hx_38366,barony,mesne,bishopric_hx_37798,archbishopric_02,actor_baron_hx_38366,actor_crown,actor_baron_hx_38366,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_40902,hx_40902,c_2,,,ordinary,11,10.3435,0.6667,0.96,0.2278,6,6,10,small,middle,barony_hx_39502,barony,mesne,bishopric_hx_35003,archbishopric_02,actor_baron_hx_39502,actor_crown,actor_baron_hx_39502,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_40909,hx_40909,c_2,,,ordinary,12,11.6668,0.8056,0.96,0.1822,5,7,41,medium,middle,barony_hx_39502,barony,mesne,bishopric_hx_35003,archbishopric_02,actor_baron_hx_39502,actor_crown,actor_baron_hx_39502,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_40916,hx_40916,c_10,,,ordinary,368,299.9469,0.1002,0.96,0.0908,24,25,131,large,top,barony_hx_43168,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_43168,actor_crown,actor_baron_hx_43168,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,true,false,false,
manor_hx_40938,hx_40938,c_7,,,ordinary,9,8.1983,0.537,0.96,0.4618,5,5,18,small,middle,barony_hx_40660,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_40660,actor_crown,actor_baron_hx_40660,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_41149,hx_41149,c_9,,,ordinary,21,18.5496,0.4127,0.96,0.3752,6,6,33,medium,middle,barony_hx_40592,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_40592,actor_crown,actor_baron_hx_40592,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_41179,hx_41179,c_2,,,ordinary,33,27.7946,0.226,0.96,0.1595,6,6,59,medium,top,barony_hx_37816,barony,mesne,bishopric_hx_37798,archbishopric_02,actor_baron_hx_37816,actor_crown,actor_baron_hx_37816,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_41193,hx_41193,c_10,,,ordinary,8,7.3332,0.5625,0.96,0.0911,4,3,11,small,middle,barony_hx_43168,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_43168,actor_crown,actor_baron_hx_43168,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_41223,hx_41223,c_7,,,strategic,9,5.5125,0.7315,0.6178,0.4612,3,5,14,small,middle,barony_hx_40660,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_40660,actor_crown,actor_baron_hx_40660,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_41414,hx_41414,c_8,,,ordinary,134,74.0597,0.6897,0.4964,0.1247,5,4,150,large,top,barony_hx_39442,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_39442,actor_crown,actor_baron_hx_39442,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,true,
manor_hx_41434,hx_41434,c_9,,,ordinary,13,12.3007,0.6923,0.96,0.3499,6,6,39,medium,middle,barony_hx_40592,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_40592,actor_crown,actor_baron_hx_40592,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_41443,hx_41443,c_9,,,ordinary,9,8.9905,0.9537,0.96,0.311,5,5,10,small,middle,barony_hx_40036,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_40036,actor_crown,actor_baron_hx_40036,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_41449,hx_41449,c_6,,,ordinary,11,10.344,0.6667,0.96,0.1719,6,6,11,small,middle,barony_hx_38366,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_38366,actor_crown,actor_baron_hx_38366,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_41466,hx_41466,c_2,,,ordinary,10,9.7478,0.8167,0.96,0.1822,6,6,13,small,middle,barony_hx_39502,barony,mesne,bishopric_hx_35003,archbishopric_02,actor_baron_hx_39502,actor_crown,actor_baron_hx_39502,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_41495,hx_41495,c_10,,,ordinary,11,9.4671,0.3106,0.96,0.5337,6,6,8,small,middle,barony_hx_43168,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_43168,actor_crown,actor_baron_hx_43168,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_41720,hx_41720,c_9,,,ordinary,12,11.7486,0.8472,0.96,0.3499,5,7,37,medium,middle,barony_hx_40036,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_40036,actor_crown,actor_baron_hx_40036,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_41782,hx_41782,c_7,,,ordinary,9,8.4924,0.8426,0.9222,0.4367,5,5,14,small,middle,barony_hx_40660,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_40660,actor_crown,actor_baron_hx_40660,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,true,false,false,
manor_hx_41986,hx_41986,c_8,,,strategic,84,47.5821,0.5704,0.5329,0.2728,5,6,103,large,top,barony_hx_39442,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_39442,actor_crown,actor_baron_hx_39442,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,true,
manor_hx_42007,hx_42007,c_9,,,ordinary,9,8.9905,0.9537,0.96,0.2148,6,6,12,small,middle,barony_hx_48176,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_48176,actor_crown,actor_baron_hx_48176,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,true,false,false,
manor_hx_42013,hx_42013,c_0,,,ordinary,22,19.398,0.4053,0.96,0.0596,6,6,33,medium,top,barony_hx_44544,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_42024,hx_42024,c_2,,,ordinary,18,16.0077,0.4398,0.96,0.1367,6,6,38,medium,middle,barony_hx_39502,barony,mesne,bishopric_hx_37798,archbishopric_02,actor_baron_hx_39502,actor_crown,actor_baron_hx_39502,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_42031,hx_42031,c_10,,,ordinary,14,13.0509,0.631,0.96,0.1367,6,6,45,medium,middle,barony_hx_43168,barony,mesne,bishopric_hx_35003,archbishopric_02,actor_baron_hx_43168,actor_crown,actor_baron_hx_43168,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_42053,hx_42053,c_10,,,ordinary,8,6.7787,0.25,0.96,0.4852,4,5,8,small,middle,barony_hx_43180,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_43180,actor_crown,actor_baron_hx_43180,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_42059,hx_42059,c_7,,,ordinary,9,8.3872,0.6296,0.96,0.6307,6,7,17,small,middle,barony_hx_40660,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_40660,actor_crown,actor_baron_hx_40660,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,true,false,false,
manor_hx_42272,hx_42272,c_9,,,ordinary,43,32.1073,0.2865,0.8209,0.24,6,6,44,medium,top,barony_hx_40592,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_40592,actor_crown,actor_baron_hx_40592,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,true,
manor_hx_42278,hx_42278,c_9,,,ordinary,13,12.0736,0.6154,0.96,0.2721,5,5,31,medium,middle,barony_hx_40592,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_40592,actor_crown,actor_baron_hx_40592,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_42315,hx_42315,c_10,,,ordinary,8,6.8521,0.2917,0.96,0.0681,4,3,16,small,middle,barony_hx_43168,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_43168,actor_crown,actor_baron_hx_43168,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_42548,hx_42548,c_9,,,ordinary,99,53.3131,0.3235,0.5511,0.2046,4,4,120,large,top,barony_hx_40592,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_40592,actor_crown,actor_baron_hx_40592,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,true,
manor_hx_42565,hx_42565,c_9,,,ordinary,13,12.5304,0.7692,0.96,0.2333,5,6,43,medium,middle,barony_hx_48176,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_48176,actor_crown,actor_baron_hx_48176,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_42571,hx_42571,c_9,,,ordinary,10,9.5176,0.7167,0.96,0.0859,6,6,13,small,middle,barony_hx_48176,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_48176,actor_crown,actor_baron_hx_48176,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_42588,hx_42588,c_2,,,ordinary,16,14.4241,0.4948,0.96,0.0911,6,6,25,medium,middle,barony_hx_39502,barony,mesne,bishopric_hx_37798,archbishopric_02,actor_baron_hx_39502,actor_crown,actor_baron_hx_39502,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_42617,hx_42617,c_10,,,ordinary,10,8.8028,0.4,0.96,0.6793,7,8,15,small,middle,barony_hx_43180,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_43180,actor_crown,actor_baron_hx_43180,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_42619,hx_42619,c_10,abbey_site,abbey_site,elite,4,3.761,0.6667,0.96,0.7278,4,4,13,small,bottom,church_fief_hx_42619,church_fief,direct,bishopric_hx_39260,archbishopric_01,actor_abbey_hx_42619,actor_crown,actor_abbey_hx_42619,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_42836,hx_42836,c_9,,,ordinary,77,48.3555,0.1703,0.6971,0.1944,5,5,123,large,top,barony_hx_40592,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_40592,actor_crown,actor_baron_hx_40592,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_42842,hx_42842,c_9,,,ordinary,16,14.7448,0.5833,0.96,0.1944,4,4,46,medium,middle,barony_hx_48176,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_48176,actor_crown,actor_baron_hx_48176,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_42890,hx_42890,c_10,,,ordinary,9,7.626,0.25,0.96,0.3396,4,5,15,small,middle,barony_hx_43168,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_43168,actor_crown,actor_baron_hx_43168,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_42899,hx_42899,c_10,county_seat,county_seat|county_castle|market_town,elite,12,11.3032,0.6736,0.96,0.7763,7,7,34,medium,middle,county_domain_hx_42899,county_domain,direct,bishopric_hx_39260,archbishopric_01,actor_count_c_10,actor_crown,actor_count_c_10,count,,county_office_demesne,office_service|court_attendance|military_service,forfeiture|crown_regrant,inactive,crown_regrant,true,false,false,false,
manor_hx_42904,hx_42904,c_0,,,strategic,9,4.0376,0.9167,0.4378,0.5337,3,4,14,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_43129,hx_43129,c_9,,,ordinary,13,12.2623,0.6795,0.96,0.0777,6,6,54,medium,middle,barony_hx_48176,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_48176,actor_crown,actor_baron_hx_48176,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_43135,hx_43135,c_0,,,ordinary,26,22.1789,0.2757,0.96,0.0125,5,5,30,medium,top,barony_hx_44544,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_43146,hx_43146,c_0,,,ordinary,16,13.9051,0.3489,0.96,0.0456,6,6,33,medium,middle,barony_hx_44544,barony,mesne,bishopric_hx_37798,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_43152,hx_43152,c_10,,,ordinary,32,26.902,0.2184,0.96,0.0456,6,6,36,medium,top,barony_hx_43168,barony,mesne,bishopric_hx_37798,archbishopric_02,actor_baron_hx_43168,actor_crown,actor_baron_hx_43168,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_43168,hx_43168,c_10,baronial_seat,baronial_seat,elite,4,3.444,0.3125,0.96,0.3632,4,4,13,small,bottom,barony_hx_43168,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_43168,actor_crown,actor_baron_hx_43168,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_43180,hx_43180,c_10,baronial_seat,baronial_seat,elite,4,3.6665,0.5625,0.96,0.7278,3,3,8,small,bottom,barony_hx_43180,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_43180,actor_crown,actor_baron_hx_43180,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_43400,hx_43400,c_9,,,ordinary,74,52.8544,0.1144,0.8232,0.1333,5,6,137,large,top,barony_hx_48176,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_48176,actor_crown,actor_baron_hx_48176,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_43421,hx_43421,c_0,,,ordinary,28,23.8559,0.2708,0.96,0.0228,8,8,48,medium,top,barony_hx_44544,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_43448,hx_43448,c_10,,,ordinary,10,8.4736,0.25,0.96,0.3405,5,5,8,small,middle,barony_hx_43168,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_43168,actor_crown,actor_baron_hx_43168,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_43686,hx_43686,c_9,,,ordinary,46,35.4197,0.2067,0.87,0.0777,6,6,39,medium,top,barony_hx_48176,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_48176,actor_crown,actor_baron_hx_48176,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_43693,hx_43693,c_9,,,ordinary,28,24.3736,0.3542,0.96,0.0094,5,6,62,medium,top,barony_hx_48176,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_48176,actor_crown,actor_baron_hx_48176,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_43710,hx_43710,c_0,,,ordinary,13,11.3445,0.3654,0.96,0.0109,5,5,43,medium,middle,barony_hx_44544,barony,mesne,bishopric_hx_37798,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_43734,hx_43734,c_11,,,ordinary,15,13.2241,0.4056,0.96,0.3881,6,7,22,medium,middle,barony_hx_44294,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_44294,actor_crown,actor_baron_hx_44294,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_43741,hx_43741,c_0,,,ordinary,9,7.9925,0.4352,0.96,0.6307,6,6,8,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_44018,hx_44018,c_11,,,ordinary,11,9.8734,0.4773,0.96,0.5337,5,5,7,small,middle,barony_hx_44294,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_44294,actor_crown,actor_baron_hx_44294,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_44023,hx_44023,c_0,,,strategic,9,7.2988,0.5648,0.8467,0.5822,3,4,11,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_44250,hx_44250,c_9,,,ordinary,107,86.9468,0.1036,0.9557,0.0661,6,9,150,large,top,barony_hx_48176,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_48176,actor_crown,actor_baron_hx_48176,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,true,false,false,
manor_hx_44263,hx_44263,c_0,abbey_site,abbey_site,elite,4,3.7041,0.6042,0.96,0.025,4,4,9,small,bottom,church_fief_hx_44263,church_fief,direct,bishopric_hx_39755,archbishopric_02,actor_abbey_hx_44263,actor_crown,actor_abbey_hx_44263,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_44265,hx_44265,c_0,,,ordinary,12,11.0382,0.5764,0.96,0.0219,6,6,35,medium,middle,barony_hx_44544,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_44292,hx_44292,c_11,,,ordinary,9,8.1606,0.5185,0.96,0.4189,8,7,8,small,middle,barony_hx_44294,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_44294,actor_crown,actor_baron_hx_44294,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,true,false,false,
manor_hx_44294,hx_44294,c_11,baronial_seat,baronial_seat,elite,4,3.723,0.625,0.96,0.3909,4,4,9,small,bottom,barony_hx_44294,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_44294,actor_crown,actor_baron_hx_44294,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_44542,hx_44542,c_0,,,ordinary,19,16.8369,0.4254,0.96,0.0219,6,8,32,medium,middle,barony_hx_44544,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_44544,hx_44544,c_0,baronial_seat,baronial_seat,elite,4,3.8183,0.7292,0.96,0.0234,4,4,7,small,middle,barony_hx_44544,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_44549,hx_44549,c_0,,,ordinary,13,12.1294,0.6346,0.96,0.0156,6,6,31,medium,middle,barony_hx_44544,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_44573,hx_44573,c_11,abbey_site,abbey_site,elite,4,3.8762,0.7917,0.96,0.4468,5,5,11,small,middle,church_fief_hx_44573,church_fief,direct,bishopric_hx_39260,archbishopric_01,actor_abbey_hx_44573,actor_crown,actor_abbey_hx_44573,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_44833,hx_44833,c_10,,,ordinary,31,26.2577,0.2469,0.96,0.0094,6,6,59,medium,top,barony_hx_43168,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_43168,actor_crown,actor_baron_hx_43168,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_44850,hx_44850,c_10,,,ordinary,19,16.2942,0.296,0.96,0.4028,6,5,56,medium,middle,barony_hx_43168,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_43168,actor_crown,actor_baron_hx_43168,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_44857,hx_44857,c_11,,,ordinary,11,10.6496,0.7879,0.96,0.3628,6,8,10,small,middle,barony_hx_44294,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_44294,actor_crown,actor_baron_hx_44294,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_44862,hx_44862,c_0,,,ordinary,9,7.469,0.6482,0.8467,0.4367,5,6,11,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_45388,hx_45388,c_0,,,ordinary,10,7.8744,0.8833,0.772,0.0172,6,7,10,small,middle,barony_hx_44544,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_45415,hx_45415,c_11,,,ordinary,9,8.4066,0.6389,0.96,0.4838,7,6,11,small,middle,barony_hx_44294,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_44294,actor_crown,actor_baron_hx_44294,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,true,false,false,
