combined_row_id,source_surface,entity_id,source_entity_kind,county_id,county_name,anchor_hex_id,tier_or_group,feature_or_form,public_name_before,locked_public_name,locked_root,public_name_state,lock_action,repair_id,approved_identity_id,validation_scope,source_map_mutation_authorized,live_source_mutation_authorized,display_mutation_authorized,graph_mutation_authorized,ui_fixture_golden_runtime_authorized,house_root_donation_authorized,tenure_created,authority_created,rights_or_obligations_created,church_institution_created,market_right_created
manor:manor_hx_31605,manor_working_final_ready,manor_hx_31605,manor,c_6,Wyrmford,hx_31605,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Wadeham,Manor of Wadeham,Wadeham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_31612,manor_working_final_ready,manor_hx_31612,manor,c_6,Wyrmford,hx_31612,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Fordham,Manor of Fordham,Fordham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_31614,manor_working_final_ready,manor_hx_31614,manor,c_6,Wyrmford,hx_31614,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Fordwick Court,Manor of Fordwick Court,Fordwick Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_31620,manor_working_final_ready,manor_hx_31620,manor,c_6,Wyrmford,hx_31620,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Cliffham Court,Manor of Cliffham Court,Cliffham Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_31623,manor_working_final_ready,manor_hx_31623,manor,c_6,Wyrmford,hx_31623,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Ashbrook Hall,Manor of Ashbrook Hall,Ashbrook Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_31891,manor_working_final_ready,manor_hx_31891,manor,c_6,Wyrmford,hx_31891,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Narrowley,Manor of Narrowley,Narrowley,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_31897,manor_working_final_ready,manor_hx_31897,manor,c_6,Wyrmford,hx_31897,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Wyrmley Hall,Manor of Wyrmley Hall,Wyrmley Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_31898,manor_working_final_ready,manor_hx_31898,manor,c_6,Wyrmford,hx_31898,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Harrowbend,Manor of Harrowbend,Harrowbend,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_32174,manor_working_final_ready,manor_hx_32174,manor,c_6,Wyrmford,hx_32174,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Hatchford,Manor of Hatchford,Hatchford,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_32176,manor_working_final_ready,manor_hx_32176,manor,c_6,Wyrmford,hx_32176,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Waterfield,Manor of Waterfield,Waterfield,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_32185,manor_working_final_ready,manor_hx_32185,manor,c_6,Wyrmford,hx_32185,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Hatchcroft,Manor of Hatchcroft,Hatchcroft,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_32186,manor_working_final_ready,manor_hx_32186,manor,c_6,Wyrmford,hx_32186,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Withybank,Manor of Withybank,Withybank,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_32188,manor_working_final_ready,manor_hx_32188,manor,c_6,Wyrmford,hx_32188,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Swanley,Manor of Swanley,Swanley,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_32459,manor_working_final_ready,manor_hx_32459,manor,c_6,Wyrmford,hx_32459,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Wadebank,Manor of Wadebank,Wadebank,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_32730,manor_working_final_ready,manor_hx_32730,manor,c_6,Wyrmford,hx_32730,T3_high_capacity_ordinary_manor,minor_lordship,Manor of Bendstead,Manor of Bendstead,Bendstead,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_32740,manor_working_final_ready,manor_hx_32740,manor,c_6,Wyrmford,hx_32740,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Withybarrow,Manor of Withybarrow,Withybarrow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_32747,manor_working_final_ready,manor_hx_32747,manor,c_6,Wyrmford,hx_32747,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Blackstead,Manor of Redfield,Redfield,included_in_source_candidate_lock_view,approved_name_repair_applied,PNC-REPAIR-004,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33013,manor_working_final_ready,manor_hx_33013,manor,c_6,Wyrmford,hx_33013,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Osierstead,Manor of Osierstead,Osierstead,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33015,manor_working_final_ready,manor_hx_33015,manor,c_6,Wyrmford,hx_33015,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Greenton,Manor of Greenton,Greenton,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33024,manor_working_final_ready,manor_hx_33024,manor,c_6,Wyrmford,hx_33024,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Wyrebend,Manor of Wyrebend,Wyrebend,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33299,manor_working_final_ready,manor_hx_33299,manor,c_6,Wyrmford,hx_33299,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Swanbend,Manor of Swanbend,Swanbend,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33576,manor_working_final_ready,manor_hx_33576,manor,c_6,Wyrmford,hx_33576,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Crossbend,Manor of Crossbend,Crossbend,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33577,manor_working_final_ready,manor_hx_33577,manor,c_6,Wyrmford,hx_33577,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Fordmere,Manor of Fordmere,Fordmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33578,manor_working_final_ready,manor_hx_33578,manor,c_6,Wyrmford,hx_33578,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Harrowby,Manor of Harrowby,Harrowby,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33582,manor_working_final_ready,manor_hx_33582,manor,c_6,Wyrmford,hx_33582,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Wyrmton,Manor of Wyrmton,Wyrmton,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33858,manor_working_final_ready,manor_hx_33858,manor,c_6,Wyrmford,hx_33858,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Brambank,Manor of Brambank,Brambank,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33860,manor_working_final_ready,manor_hx_33860,manor,c_6,Wyrmford,hx_33860,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Clifffield,Manor of Cliffield,Cliffield,included_in_source_candidate_lock_view,approved_name_repair_applied,PNC-REPAIR-033,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_33867,manor_working_final_ready,manor_hx_33867,manor,c_6,Wyrmford,hx_33867,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Rookstead,Manor of Rookstead,Rookstead,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_34144,manor_working_final_ready,manor_hx_34144,manor,c_6,Wyrmford,hx_34144,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Eddyford,Manor of Eddyford,Eddyford,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_34209,manor_working_final_ready,manor_hx_34209,manor,c_7,Crowmarsh,hx_34209,T1_direct_or_institutional_manor,barony,Manor of Watchminster Court,Manor of Watchminster Court,Watchminster Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_34771,manor_working_final_ready,manor_hx_34771,manor,c_7,Crowmarsh,hx_34771,T1_direct_or_institutional_manor,barony,Manor of Crowgate,Manor of Crowgate,Crowgate,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_36458,manor_working_final_ready,manor_hx_36458,manor,c_7,Crowmarsh,hx_36458,T1_direct_or_institutional_manor,barony,Manor of Crowwater,Manor of Crowwater,Crowwater,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_36463,manor_working_final_ready,manor_hx_36463,manor,c_7,Crowmarsh,hx_36463,T1_direct_or_institutional_manor,barony,Manor of Heronpool,Manor of Heronpool,Heronpool,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_36744,manor_working_final_ready,manor_hx_36744,manor,c_7,Crowmarsh,hx_36744,T1_direct_or_institutional_manor,barony,Manor of Rookwater,Manor of Rookwater,Rookwater,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_37020,manor_working_final_ready,manor_hx_37020,manor,c_7,Crowmarsh,hx_37020,T1_direct_or_institutional_manor,barony,Manor of Blackley,Manor of Blackley,Blackley,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_37570,manor_working_final_ready,manor_hx_37570,manor,c_7,Crowmarsh,hx_37570,T1_direct_or_institutional_manor,barony,,Manor of Crowfold,Crowfold,included_in_working_authority_name_closure,approved_blank_name_closure_applied,V04-PLACE-MANOR-LCU-BLANK-NAME-AND-QA-PERSON-NAME-CLOSURE-MATERIALIZATION-001,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_37583,manor_working_final_ready,manor_hx_37583,manor,c_7,Crowmarsh,hx_37583,T1_direct_or_institutional_manor,barony,Manor of Brinefleet,Manor of Brinefleet,Brinefleet,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38424,manor_working_final_ready,manor_hx_38424,manor,c_7,Crowmarsh,hx_38424,T1_direct_or_institutional_manor,barony,Manor of Wadebury,Manor of Wadebury,Wadebury,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38984,manor_working_final_ready,manor_hx_38984,manor,c_7,Crowmarsh,hx_38984,T1_direct_or_institutional_manor,barony,Manor of Saltmere,Manor of Saltmere,Saltmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39823,manor_working_final_ready,manor_hx_39823,manor,c_7,Crowmarsh,hx_39823,T1_direct_or_institutional_manor,barony,Manor of Sedgeley Hall,Manor of Sedgeley Hall,Sedgeley Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_40661,manor_working_final_ready,manor_hx_40661,manor,c_7,Crowmarsh,hx_40661,T1_direct_or_institutional_manor,barony,Manor of Wadeworth,Manor of Wadeworth,Wadeworth,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_40942,manor_working_final_ready,manor_hx_40942,manor,c_7,Crowmarsh,hx_40942,T1_direct_or_institutional_manor,barony,Manor of Wadeworth Hall,Manor of Wadeworth Hall,Wadeworth Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_41222,manor_working_final_ready,manor_hx_41222,manor,c_7,Crowmarsh,hx_41222,T1_direct_or_institutional_manor,barony,Manor of Wadeworth Court,Manor of Wadeworth Court,Wadeworth Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_37858,manor_working_final_ready,manor_hx_37858,manor,c_7,Crowmarsh,hx_37858,T1_direct_or_institutional_manor,church_fief,Manor of Glassmere,Manor of Glassmere,Glassmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39260,manor_working_final_ready,manor_hx_39260,manor,c_7,Crowmarsh,hx_39260,T1_direct_or_institutional_manor,church_fief,Manor of Crowwick,Manor of Crowwick,Crowwick,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39541,manor_working_final_ready,manor_hx_39541,manor,c_7,Crowmarsh,hx_39541,T1_direct_or_institutional_manor,church_fief,Manor of Hallowfen,Manor of Hallowfen,Hallowfen,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39542,manor_working_final_ready,manor_hx_39542,manor,c_7,Crowmarsh,hx_39542,T1_direct_or_institutional_manor,church_fief,Manor of Crowminster Hall,Manor of Crowminster Hall,Crowminster Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_40658,manor_working_final_ready,manor_hx_40658,manor,c_7,Crowmarsh,hx_40658,T1_direct_or_institutional_manor,church_fief,Manor of Fencote,Manor of Fencote,Fencote,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_42620,manor_working_final_ready,manor_hx_42620,manor,c_7,Crowmarsh,hx_42620,T1_direct_or_institutional_manor,church_fief,Manor of Rookcell,Manor of Rookcell,Rookcell,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_36173,manor_working_final_ready,manor_hx_36173,manor,c_7,Crowmarsh,hx_36173,T1_direct_or_institutional_manor,county_domain,Manor of Dikewater,Manor of Dikewater,Dikewater,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_36745,manor_working_final_ready,manor_hx_36745,manor,c_7,Crowmarsh,hx_36745,T1_direct_or_institutional_manor,county_domain,,Manor of Marshgate,Marshgate,included_in_working_authority_name_closure,approved_blank_name_closure_applied,V04-PLACE-MANOR-LCU-BLANK-NAME-AND-QA-PERSON-NAME-CLOSURE-MATERIALIZATION-001,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_37013,manor_working_final_ready,manor_hx_37013,manor,c_7,Crowmarsh,hx_37013,T1_direct_or_institutional_manor,county_domain,Manor of Dikewater Hall,Manor of Dikewater Hall,Dikewater Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_37018,manor_working_final_ready,manor_hx_37018,manor,c_7,Crowmarsh,hx_37018,T1_direct_or_institutional_manor,county_domain,Manor of Rookham Hall,Manor of Rookham Hall,Rookham Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_37862,manor_working_final_ready,manor_hx_37862,manor,c_7,Crowmarsh,hx_37862,T1_direct_or_institutional_manor,county_domain,Manor of Rookham Court,Manor of Rookham Court,Rookham Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38141,manor_working_final_ready,manor_hx_38141,manor,c_7,Crowmarsh,hx_38141,T1_direct_or_institutional_manor,county_domain,Manor of Rookham,Manor of Rookham,Rookham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39261,manor_working_final_ready,manor_hx_39261,manor,c_7,Crowmarsh,hx_39261,T1_direct_or_institutional_manor,county_domain,Manor of Crowminster,Manor of Crowminster,Crowminster,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39263,manor_working_final_ready,manor_hx_39263,manor,c_7,Crowmarsh,hx_39263,T1_direct_or_institutional_manor,county_domain,Manor of Crowminster Court,Manor of Crowminster Court,Crowminster Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_40104,manor_working_final_ready,manor_hx_40104,manor,c_7,Crowmarsh,hx_40104,T1_direct_or_institutional_manor,county_domain,,Manor of Rookgap Field,Rookgap Field,included_in_working_authority_name_closure,approved_blank_name_closure_applied,V04-PLACE-MANOR-LCU-BLANK-NAME-AND-QA-PERSON-NAME-CLOSURE-MATERIALIZATION-001,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_42063,manor_working_final_ready,manor_hx_42063,manor,c_7,Crowmarsh,hx_42063,T1_direct_or_institutional_manor,crown_domain,,Manor of Kingsfen,Kingsfen,included_in_working_authority_name_closure,approved_blank_name_closure_applied,V04-PLACE-MANOR-LCU-BLANK-NAME-AND-QA-PERSON-NAME-CLOSURE-MATERIALIZATION-001,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_35615,manor_working_final_ready,manor_hx_35615,manor,c_7,Crowmarsh,hx_35615,T2_seat_complex_or_strategic_manor,minor_lordship,Manor of Lowlode,Manor of Lowlode,Lowlode,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_36169,manor_working_final_ready,manor_hx_36169,manor,c_7,Crowmarsh,hx_36169,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Willowfen Court,Manor of Willowfen Court,Willowfen Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_36184,manor_working_final_ready,manor_hx_36184,manor,c_7,Crowmarsh,hx_36184,T2_seat_complex_or_strategic_manor,minor_lordship,,Manor of Reedcastle,Reedcastle,included_in_working_authority_name_closure,approved_blank_name_closure_applied,V04-PLACE-MANOR-LCU-BLANK-NAME-AND-QA-PERSON-NAME-CLOSURE-MATERIALIZATION-001,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_37009,manor_working_final_ready,manor_hx_37009,manor,c_7,Crowmarsh,hx_37009,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Sedgefen,Manor of Sedgefen,Sedgefen,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_37306,manor_working_final_ready,manor_hx_37306,manor,c_7,Crowmarsh,hx_37306,T2_seat_complex_or_strategic_manor,minor_lordship,,Manor of Eelbridge,Eelbridge,included_in_working_authority_name_closure,approved_blank_name_closure_applied,V04-PLACE-MANOR-LCU-BLANK-NAME-AND-QA-PERSON-NAME-CLOSURE-MATERIALIZATION-001,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_37569,manor_working_final_ready,manor_hx_37569,manor,c_7,Crowmarsh,hx_37569,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Sedgefen Hall,Manor of Sedgefen Hall,Sedgefen Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_37574,manor_working_final_ready,manor_hx_37574,manor,c_7,Crowmarsh,hx_37574,T3_high_capacity_ordinary_manor,minor_lordship,Manor of Saltwick Hall,Manor of Saltwick Hall,Saltwick Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38127,manor_working_final_ready,manor_hx_38127,manor,c_7,Crowmarsh,hx_38127,T3_high_capacity_ordinary_manor,minor_lordship,Manor of Eelton,Manor of Eelton,Eelton,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38136,manor_working_final_ready,manor_hx_38136,manor,c_7,Crowmarsh,hx_38136,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Saltwick Court,Manor of Saltwick Court,Saltwick Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38412,manor_working_final_ready,manor_hx_38412,manor,c_7,Crowmarsh,hx_38412,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Heronfen Hall,Manor of Heronfen Hall,Heronfen Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38418,manor_working_final_ready,manor_hx_38418,manor,c_7,Crowmarsh,hx_38418,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Saltwick,Manor of Saltwick,Saltwick,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38695,manor_working_final_ready,manor_hx_38695,manor,c_7,Crowmarsh,hx_38695,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Heronfen,Manor of Heronfen,Heronfen,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38697,manor_working_final_ready,manor_hx_38697,manor,c_7,Crowmarsh,hx_38697,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Hallowfen Hall,Manor of Hallowfen Hall,Hallowfen Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38968,manor_working_final_ready,manor_hx_38968,manor,c_7,Crowmarsh,hx_38968,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Eelton Hall,Manor of Eelton Hall,Eelton Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38971,manor_working_final_ready,manor_hx_38971,manor,c_7,Crowmarsh,hx_38971,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Eelton Court,Manor of Eelton Court,Eelton Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_38975,manor_working_final_ready,manor_hx_38975,manor,c_7,Crowmarsh,hx_38975,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Brinecote,Manor of Brinecote,Brinecote,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39255,manor_working_final_ready,manor_hx_39255,manor,c_7,Crowmarsh,hx_39255,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Heronfen Court,Manor of Heronfen Court,Heronfen Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39257,manor_working_final_ready,manor_hx_39257,manor,c_7,Crowmarsh,hx_39257,T3_high_capacity_ordinary_manor,minor_lordship,Manor of Hallowfen Court,Manor of Hallowfen Court,Hallowfen Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39531,manor_working_final_ready,manor_hx_39531,manor,c_7,Crowmarsh,hx_39531,T3_high_capacity_ordinary_manor,minor_lordship,Manor of Carrbrook Hall,Manor of Carrbrook Hall,Carrbrook Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39535,manor_working_final_ready,manor_hx_39535,manor,c_7,Crowmarsh,hx_39535,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Carrstow Hall,Manor of Carrstow Hall,Carrstow Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39807,manor_working_final_ready,manor_hx_39807,manor,c_7,Crowmarsh,hx_39807,T3_high_capacity_ordinary_manor,minor_lordship,Manor of Honeyley Hall,Manor of Honeyley Hall,Honeyley Hall,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39813,manor_working_final_ready,manor_hx_39813,manor,c_7,Crowmarsh,hx_39813,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Carrstow Court,Manor of Carrstow Court,Carrstow Court,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_39824,manor_working_final_ready,manor_hx_39824,manor,c_7,Crowmarsh,hx_39824,T2_seat_complex_or_strategic_manor,minor_lordship,,Manor of Blackmarsh,Blackmarsh,included_in_working_authority_name_closure,approved_blank_name_closure_applied,V04-PLACE-MANOR-LCU-BLANK-NAME-AND-QA-PERSON-NAME-CLOSURE-MATERIALIZATION-001,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_40103,manor_working_final_ready,manor_hx_40103,manor,c_7,Crowmarsh,hx_40103,T3_high_capacity_ordinary_manor,minor_lordship,Manor of Sedgeley,Manor of Sedgeley,Sedgeley,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
manor:manor_hx_40372,manor_working_final_ready,manor_hx_40372,manor,c_7,Crowmarsh,hx_40372,T4_minor_or_low_capacity_manor,minor_lordship,Manor of Carrbrook,Manor of Carrbrook,Carrbrook,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
